id,record_type,occurrence_type,esotic,accuracy,occurrence_year,lat_wgs84,lon_wgs84,taxon_name,geometry
94056,B,presenza,nativa,4,NA,44.114491,10.593282,Aquilegia lucensis E.Nardi,"c(627494.605258728, 4885823.35120505)"
94057,B,presenza,nativa,4,NA,44.403495,9.988773,Aquilegia lucensis E.Nardi,"c(578734.866336587, 4917165.11964348)"
94058,B,presenza,nativa,4,NA,44.267754,10.296538,Aquilegia lucensis E.Nardi,"c(603480.406690158, 4902429.70651208)"
94059,B,presenza,nativa,4,NA,44.095995,10.824208,Aquilegia lucensis E.Nardi,"c(646019.057736251, 4884152.70225046)"
94060,B,presenza,nativa,4,NA,44.246601,10.404988,Aquilegia lucensis E.Nardi,"c(612176.372997167, 4900222.62782952)"
94061,B,presenza,nativa,4,NA,44.14415,10.50793,Aquilegia lucensis E.Nardi,"c(620604.294589952, 4888988.92494782)"
94062,B,presenza,nativa,4,NA,44.114903,10.592907,Aquilegia lucensis E.Nardi,"c(627463.71163695, 4885868.53169137)"
94063,B,presenza,nativa,4,NA,44.140557,10.673868,Aquilegia lucensis E.Nardi,"c(633884.256608847, 4888846.56527311)"
94064,B,presenza,nativa,4,2002,44.120646,10.636886,Aquilegia lucensis E.Nardi,"c(630970.232693846, 4886575.4800993)"
94065,B,presenza,nativa,4,NA,44.15369,10.714846,Aquilegia lucensis E.Nardi,"c(637131.492942124, 4890372.79871934)"
94066,B,presenza,nativa,4,2005,44.12657,10.64213,Aquilegia lucensis E.Nardi,"c(631376.685441433, 4887241.82950123)"
94067,B,presenza,nativa,4,NA,44.156932,10.712228,Aquilegia lucensis E.Nardi,"c(636914.638272837, 4890728.53257908)"
94068,B,presenza,nativa,4,NA,44.115615,10.63155,Aquilegia lucensis E.Nardi,"c(630554.366131081, 4886008.19907937)"
94069,O,presenza,nativa,4,2014,44.10392,10.84552,Aquilegia lucensis E.Nardi,"c(647705.261946878, 4885070.97435302)"
94070,O,presenza,nativa,4,2014,44.11605,10.63167,Aquilegia lucensis E.Nardi,"c(630563.010376192, 4886056.70558937)"
94071,P,presenza,nativa,4,1974,44.12136,10.63656,Aquilegia lucensis E.Nardi,"c(630942.571186929, 4886654.26636111)"
130619,B,presenza,nativa,3,1891,44.154158,10.71211,Aquilegia lucensis E.Nardi,"c(636911.618215018, 4890420.22133387)"
130620,B,presenza,nativa,3,1891,44.12136,10.63656,Aquilegia lucensis E.Nardi,"c(630942.571186929, 4886654.26636111)"
130621,B,presenza,nativa,3,1891,44.138004,10.545217,Aquilegia lucensis E.Nardi,"c(623599.357264107, 4888361.63043402)"
146611,B,presenza,nativa,4,2005,44.121343,10.650018,Aquilegia lucensis E.Nardi,"c(632019.40474172, 4886673.88446808)"
214463,P,presenza,nativa,4,0,44.410382,9.991193,Aquilegia lucensis E.Nardi,"c(578918.307291911, 4917932.43081338)"
214464,P,presenza,nativa,4,1858,44.410382,9.991193,Aquilegia lucensis E.Nardi,"c(578918.307291911, 4917932.43081338)"
214465,P,presenza,nativa,4,1964,44.410382,9.991193,Aquilegia lucensis E.Nardi,"c(578918.307291911, 4917932.43081338)"
214466,P,presenza,nativa,5,1858,44.410382,9.991193,Aquilegia lucensis E.Nardi,"c(578918.307291911, 4917932.43081338)"
214467,P,presenza,nativa,5,1858,44.410382,9.991193,Aquilegia lucensis E.Nardi,"c(578918.307291911, 4917932.43081338)"
214468,P,presenza,nativa,5,1951,44.410382,9.991193,Aquilegia lucensis E.Nardi,"c(578918.307291911, 4917932.43081338)"
214469,P,presenza,nativa,5,1984,44.279642,10.224721,Aquilegia lucensis E.Nardi,"c(597728.755486839, 4903662.10800351)"
214470,P,presenza,nativa,5,1987,44.279642,10.224721,Aquilegia lucensis E.Nardi,"c(597728.755486839, 4903662.10800351)"
214471,P,presenza,nativa,5,1987,44.28066557017542,10.2292799949646,Aquilegia lucensis E.Nardi,"c(598090.846686138, 4903781.24000669)"
214472,P,presenza,nativa,5,1851,44.249258,10.407126,Aquilegia lucensis E.Nardi,"c(612342.016760994, 4900520.67382201)"
214473,P,presenza,nativa,5,1851,44.249258,10.407126,Aquilegia lucensis E.Nardi,"c(612342.016760994, 4900520.67382201)"
214474,P,presenza,nativa,5,1851,44.249258,10.407126,Aquilegia lucensis E.Nardi,"c(612342.016760994, 4900520.67382201)"
214475,P,presenza,nativa,4,1863,44.12542614841261,10.579919815063477,Aquilegia lucensis E.Nardi,"c(626402.031118069, 4887017.31854569)"
214476,P,presenza,nativa,5,1888,44.280076,10.230396,Aquilegia lucensis E.Nardi,"c(598180.881052196, 4903717.08886974)"
214477,P,presenza,nativa,3,1903,44.1276,10.6439,Aquilegia lucensis E.Nardi,"c(631516.007440377, 4887359.06145892)"
214478,P,presenza,nativa,5,0,44.114903,10.592907,Aquilegia lucensis E.Nardi,"c(627463.71163695, 4885868.53169137)"
214479,P,presenza,nativa,5,0,44.114903,10.592907,Aquilegia lucensis E.Nardi,"c(627463.71163695, 4885868.53169137)"
214480,P,presenza,nativa,5,1844,44.114903,10.592907,Aquilegia lucensis E.Nardi,"c(627463.71163695, 4885868.53169137)"
214481,P,presenza,nativa,5,1848,44.114903,10.592907,Aquilegia lucensis E.Nardi,"c(627463.71163695, 4885868.53169137)"
214482,P,presenza,nativa,5,1856,44.114903,10.592907,Aquilegia lucensis E.Nardi,"c(627463.71163695, 4885868.53169137)"
214483,P,presenza,nativa,5,1875,44.114903,10.592907,Aquilegia lucensis E.Nardi,"c(627463.71163695, 4885868.53169137)"
214484,P,presenza,nativa,5,1889,44.114903,10.592907,Aquilegia lucensis E.Nardi,"c(627463.71163695, 4885868.53169137)"
214485,P,presenza,nativa,5,1889,44.114903,10.592907,Aquilegia lucensis E.Nardi,"c(627463.71163695, 4885868.53169137)"
214486,P,presenza,nativa,5,1978,44.114903,10.592907,Aquilegia lucensis E.Nardi,"c(627463.71163695, 4885868.53169137)"
214487,P,presenza,nativa,5,1971,44.11536733529009,10.593899488449097,Aquilegia lucensis E.Nardi,"c(627542.131803779, 4885921.64392473)"
214488,P,presenza,nativa,5,1987,44.11482044414851,10.597166419029236,Aquilegia lucensis E.Nardi,"c(627804.729295772, 4885865.96876038)"
214489,P,presenza,nativa,5,2011,44.11441219816616,10.604113340377808,Aquilegia lucensis E.Nardi,"c(628361.508285023, 4885831.43733577)"
214490,P,presenza,nativa,3,1842,44.12020440558036,10.633574724197388,Aquilegia lucensis E.Nardi,"c(630706.262977795, 4886521.16593959)"
214491,P,presenza,nativa,5,1861,44.12020440558036,10.633574724197388,Aquilegia lucensis E.Nardi,"c(630706.262977795, 4886521.16593959)"
214492,P,presenza,nativa,5,1861,44.12020440558036,10.633574724197388,Aquilegia lucensis E.Nardi,"c(630706.262977795, 4886521.16593959)"
214493,P,presenza,nativa,5,1876,44.12020440558036,10.633574724197388,Aquilegia lucensis E.Nardi,"c(630706.262977795, 4886521.16593959)"
214494,P,presenza,nativa,5,1885,44.12020440558036,10.633574724197388,Aquilegia lucensis E.Nardi,"c(630706.262977795, 4886521.16593959)"
214495,P,presenza,nativa,5,1885,44.12020440558036,10.633574724197388,Aquilegia lucensis E.Nardi,"c(630706.262977795, 4886521.16593959)"
214496,P,presenza,nativa,5,1887,44.12020440558036,10.633574724197388,Aquilegia lucensis E.Nardi,"c(630706.262977795, 4886521.16593959)"
214497,P,presenza,nativa,5,1980,44.12136,10.63656,Aquilegia lucensis E.Nardi,"c(630942.571186929, 4886654.26636111)"
214498,P,presenza,nativa,5,1981,44.12136,10.63656,Aquilegia lucensis E.Nardi,"c(630942.571186929, 4886654.26636111)"
214499,P,presenza,nativa,5,1885,44.12136,10.63656,Aquilegia lucensis E.Nardi,"c(630942.571186929, 4886654.26636111)"
214500,P,presenza,nativa,5,1857,44.11914151643737,10.631214380264282,Aquilegia lucensis E.Nardi,"c(630519.744992137, 4886399.36227376)"
214501,P,presenza,nativa,5,1857,44.11914151643737,10.631214380264282,Aquilegia lucensis E.Nardi,"c(630519.744992137, 4886399.36227376)"
214502,P,presenza,nativa,5,1971,44.116538127478286,10.633081197738647,Aquilegia lucensis E.Nardi,"c(630674.856598794, 4886113.16279685)"
214503,P,presenza,nativa,5,1973,44.116538127478286,10.633081197738647,Aquilegia lucensis E.Nardi,"c(630674.856598794, 4886113.16279685)"
214504,P,presenza,nativa,5,1973,44.116538127478286,10.633081197738647,Aquilegia lucensis E.Nardi,"c(630674.856598794, 4886113.16279685)"
214505,P,presenza,nativa,5,1974,44.116830821900784,10.634154081344604,Aquilegia lucensis E.Nardi,"c(630760.061031677, 4886147.37721457)"
214506,P,presenza,nativa,5,1974,44.116830821900784,10.634154081344604,Aquilegia lucensis E.Nardi,"c(630760.061031677, 4886147.37721457)"
214507,P,presenza,nativa,5,1875,44.15388346250658,10.712270736694336,Aquilegia lucensis E.Nardi,"c(636925.106887328, 4890389.99545924)"
214508,P,presenza,nativa,5,1980,44.15388346250658,10.712270736694336,Aquilegia lucensis E.Nardi,"c(636925.106887328, 4890389.99545924)"
214509,P,presenza,nativa,5,1883,44.15388346250658,10.712270736694336,Aquilegia lucensis E.Nardi,"c(636925.106887328, 4890389.99545924)"
214510,P,presenza,nativa,5,1873,44.15388346250658,10.712270736694336,Aquilegia lucensis E.Nardi,"c(636925.106887328, 4890389.99545924)"
214511,P,presenza,nativa,5,1875,44.15388346250658,10.712270736694336,Aquilegia lucensis E.Nardi,"c(636925.106887328, 4890389.99545924)"
214512,P,presenza,nativa,5,1878,44.15388346250658,10.712270736694336,Aquilegia lucensis E.Nardi,"c(636925.106887328, 4890389.99545924)"
214513,P,presenza,nativa,5,1882,44.15388346250658,10.712270736694336,Aquilegia lucensis E.Nardi,"c(636925.106887328, 4890389.99545924)"
214514,P,presenza,nativa,5,1882,44.15388346250658,10.712270736694336,Aquilegia lucensis E.Nardi,"c(636925.106887328, 4890389.99545924)"
214515,P,presenza,nativa,5,1933,44.15388346250658,10.712270736694336,Aquilegia lucensis E.Nardi,"c(636925.106887328, 4890389.99545924)"
214516,P,presenza,nativa,5,1972,44.15388346250658,10.712270736694336,Aquilegia lucensis E.Nardi,"c(636925.106887328, 4890389.99545924)"
214517,P,presenza,nativa,5,1881,44.15388346250658,10.712270736694336,Aquilegia lucensis E.Nardi,"c(636925.106887328, 4890389.99545924)"
214518,P,presenza,nativa,5,1904,44.10392,10.84552,Aquilegia lucensis E.Nardi,"c(647705.261946878, 4885070.97435302)"
214519,P,presenza,nativa,5,1876,44.120887,10.788718,Aquilegia lucensis E.Nardi,"c(643118.127559066, 4886855.15083772)"
214520,P,presenza,nativa,5,1886,44.120887,10.788718,Aquilegia lucensis E.Nardi,"c(643118.127559066, 4886855.15083772)"
214521,P,presenza,nativa,5,1876,44.120887,10.788718,Aquilegia lucensis E.Nardi,"c(643118.127559066, 4886855.15083772)"
214522,P,presenza,nativa,4,1839,44.111208,10.831661,Aquilegia lucensis E.Nardi,"c(646578.033838493, 4885855.68468371)"
214523,P,presenza,nativa,5,1859,44.111208,10.831661,Aquilegia lucensis E.Nardi,"c(646578.033838493, 4885855.68468371)"
214524,P,presenza,nativa,5,1886,44.111208,10.831661,Aquilegia lucensis E.Nardi,"c(646578.033838493, 4885855.68468371)"
214525,P,presenza,nativa,5,1842,44.111208,10.831661,Aquilegia lucensis E.Nardi,"c(646578.033838493, 4885855.68468371)"
214526,P,presenza,nativa,5,0,44.111208,10.831661,Aquilegia lucensis E.Nardi,"c(646578.033838493, 4885855.68468371)"
214527,P,presenza,nativa,5,0,44.111208,10.831661,Aquilegia lucensis E.Nardi,"c(646578.033838493, 4885855.68468371)"
214529,P,presenza,nativa,5,1861,44.111208,10.831661,Aquilegia lucensis E.Nardi,"c(646578.033838493, 4885855.68468371)"
214530,P,presenza,nativa,5,1861,44.111208,10.831661,Aquilegia lucensis E.Nardi,"c(646578.033838493, 4885855.68468371)"
214531,P,presenza,nativa,5,1861,44.111208,10.831661,Aquilegia lucensis E.Nardi,"c(646578.033838493, 4885855.68468371)"
214532,P,presenza,nativa,5,1873,44.111208,10.831661,Aquilegia lucensis E.Nardi,"c(646578.033838493, 4885855.68468371)"
214533,P,presenza,nativa,5,1876,44.111208,10.831661,Aquilegia lucensis E.Nardi,"c(646578.033838493, 4885855.68468371)"
214534,P,presenza,nativa,5,1876,44.111208,10.831661,Aquilegia lucensis E.Nardi,"c(646578.033838493, 4885855.68468371)"
214535,P,presenza,nativa,5,1880,44.111208,10.831661,Aquilegia lucensis E.Nardi,"c(646578.033838493, 4885855.68468371)"
214536,P,presenza,nativa,5,1883,44.111208,10.831661,Aquilegia lucensis E.Nardi,"c(646578.033838493, 4885855.68468371)"
214537,P,presenza,nativa,5,1883,44.111208,10.831661,Aquilegia lucensis E.Nardi,"c(646578.033838493, 4885855.68468371)"
214538,P,presenza,nativa,5,1885,44.111208,10.831661,Aquilegia lucensis E.Nardi,"c(646578.033838493, 4885855.68468371)"
214539,P,presenza,nativa,5,1886,44.111208,10.831661,Aquilegia lucensis E.Nardi,"c(646578.033838493, 4885855.68468371)"
214540,P,presenza,nativa,5,1904,44.111208,10.831661,Aquilegia lucensis E.Nardi,"c(646578.033838493, 4885855.68468371)"
214541,P,presenza,nativa,5,1965,44.111208,10.831661,Aquilegia lucensis E.Nardi,"c(646578.033838493, 4885855.68468371)"
214542,P,presenza,nativa,5,1987,44.111208,10.831661,Aquilegia lucensis E.Nardi,"c(646578.033838493, 4885855.68468371)"
214543,P,presenza,nativa,5,1907,44.111208,10.831661,Aquilegia lucensis E.Nardi,"c(646578.033838493, 4885855.68468371)"
345006,B,presenza,nativa,4,2019,44.397033,9.995796,Aquilegia lucensis E.Nardi,"c(579302.83018988, 4916454.12406198)"
345007,B,presenza,nativa,4,2019,44.29857,10.21587,Aquilegia lucensis E.Nardi,"c(596991.313091985, 4905754.0148968)"
345008,B,presenza,nativa,4,2019,44.280076,10.230396,Aquilegia lucensis E.Nardi,"c(598180.881052196, 4903717.08886974)"
408802,P,presenza,nativa,4,1986,44.35519311825373,10.085750093125334,Aquilegia lucensis E.Nardi,"c(586528.178223198, 4911897.78549145)"
408877,P,presenza,nativa,4,1876,44.23549858747515,10.414188821528052,Aquilegia lucensis E.Nardi,"c(612932.224785667, 4899002.05740501)"
448778,B,presenza,nativa,4,2019,44.11492,10.59309,Aquilegia lucensis E.Nardi,"c(627478.318782719, 4885870.70338906)"
448800,B,presenza,nativa,4,2019,44.11492,10.59309,Aquilegia lucensis E.Nardi,"c(627478.318782719, 4885870.70338906)"
448830,B,presenza,nativa,4,2019,44.11492,10.59309,Aquilegia lucensis E.Nardi,"c(627478.318782719, 4885870.70338906)"
449226,B,presenza,nativa,4,2019,44.154158,10.71211,Aquilegia lucensis E.Nardi,"c(636911.618215018, 4890420.22133387)"
487560,H,presenza,nativa,4,2020,44.102889965157765,10.8457666077063,Aquilegia lucensis E.Nardi,"c(647727.565207586, 4884957.00926424)"
487946,H,presenza,nativa,4,2020,44.124772340348095,10.641223570420465,Aquilegia lucensis E.Nardi,"c(631308.150160191, 4887040.71327395)"
625853,O,presenza,nativa,4,2020,44.39557661276783,9.999321938530192,Aquilegia lucensis E.Nardi,"c(579585.602381225, 4916295.77525444)"
625854,O,presenza,nativa,4,2020,44.12623008891127,10.641943224594876,Aquilegia lucensis E.Nardi,"c(631362.496066355, 4887203.77674217)"
625855,O,presenza,nativa,4,2020,44.10283718435083,10.845720113949614,Aquilegia lucensis E.Nardi,"c(647723.975473729, 4884951.06335364)"
652352,B,presenza,nativa,4,1891,44.154158,10.71211,Aquilegia lucensis E.Nardi,"c(636911.618215018, 4890420.22133387)"
652353,B,presenza,nativa,4,1891,44.12136,10.63656,Aquilegia lucensis E.Nardi,"c(630942.571186929, 4886654.26636111)"
652354,B,presenza,nativa,4,1891,44.138004,10.545217,Aquilegia lucensis E.Nardi,"c(623599.357264107, 4888361.63043402)"
19362,B,presenza,nativa,4,1908,43.996717,10.334312,Aquilegia bertolonii Schott,"c(606983.531808494, 4872373.58636427)"
19374,O,presenza,nativa,4,2012,44.08494,10.24849,Aquilegia bertolonii Schott,"c(599953.929051121, 4882064.72234433)"
19375,B,presenza,nativa,4,NA,44.052431,10.234284,Aquilegia bertolonii Schott,"c(598870.701888211, 4878436.80047501)"
19376,B,presenza,nativa,4,NA,44.078452,10.276824,Aquilegia bertolonii Schott,"c(602233.531277185, 4881378.88337968)"
19377,B,presenza,nativa,4,NA,44.035301,10.3231,Aquilegia bertolonii Schott,"c(606015.783910877, 4876644.59588688)"
19378,B,presenza,nativa,4,NA,44.042248,10.345669,Aquilegia bertolonii Schott,"c(607811.577745562, 4877445.4771232)"
19379,B,presenza,nativa,4,NA,44.133666,10.213535,Aquilegia bertolonii Schott,"c(597075.626197138, 4887434.91761065)"
19380,B,presenza,nativa,4,NA,44.035431,10.293588,Aquilegia bertolonii Schott,"c(603650.84046905, 4876621.49420429)"
19381,B,presenza,nativa,4,NA,44.118923,10.213954,Aquilegia bertolonii Schott,"c(597133.303613531, 4885797.89140501)"
19382,B,presenza,nativa,4,NA,43.995033,10.337129,Aquilegia bertolonii Schott,"c(607212.429499076, 4872190.20465446)"
19383,B,presenza,nativa,4,NA,44.115441,10.158842,Aquilegia bertolonii Schott,"c(592728.998643025, 4885347.56769768)"
19384,B,presenza,nativa,4,NA,44.144383,10.207016,Aquilegia bertolonii Schott,"c(596536.676410043, 4888617.59706256)"
128618,O,presenza,nativa,4,2005,44.039589,10.332849,Aquilegia bertolonii Schott,"c(606789.242290144, 4877133.44962468)"
134675,O,presenza,nativa,4,2014,44.03812089086925,10.345730781555176,Aquilegia bertolonii Schott,"c(607824.013453248, 4876987.16135549)"
143643,O,presenza,nativa,5,2016,44.11082259320933,10.2267587184906,Aquilegia bertolonii Schott,"c(598171.27690607, 4884913.36614733)"
143907,O,presenza,nativa,5,2016,44.1096944,10.1484083,Aquilegia bertolonii Schott,"c(591903.010433026, 4884697.58538302)"
143984,O,presenza,nativa,4,1995,44.052308,10.225663,Aquilegia bertolonii Schott,"c(598180.327547035, 4878412.8294607)"
214130,O,presenza,nativa,4,2017,44.052156375662065,10.225975513458252,Aquilegia bertolonii Schott,"c(598205.611805847, 4878396.36104808)"
214254,H,presenza,nativa,5,2017,44.11124,10.14712,Aquilegia bertolonii Schott,"c(591797.519296277, 4884867.81851886)"
214572,P,presenza,nativa,2,0,44.08494,10.24849,Aquilegia bertolonii Schott,"c(599953.929051121, 4882064.72234433)"
214573,P,presenza,nativa,2,0,44.08494,10.24849,Aquilegia bertolonii Schott,"c(599953.929051121, 4882064.72234433)"
214574,P,presenza,nativa,2,0,44.08494,10.24849,Aquilegia bertolonii Schott,"c(599953.929051121, 4882064.72234433)"
214575,P,presenza,nativa,2,0,44.08494,10.24849,Aquilegia bertolonii Schott,"c(599953.929051121, 4882064.72234433)"
214576,P,presenza,nativa,2,1810,44.08494,10.24849,Aquilegia bertolonii Schott,"c(599953.929051121, 4882064.72234433)"
214577,P,presenza,nativa,2,1830,44.08494,10.24849,Aquilegia bertolonii Schott,"c(599953.929051121, 4882064.72234433)"
214578,P,presenza,nativa,2,1830,44.08494,10.24849,Aquilegia bertolonii Schott,"c(599953.929051121, 4882064.72234433)"
214579,P,presenza,nativa,2,1830,44.08494,10.24849,Aquilegia bertolonii Schott,"c(599953.929051121, 4882064.72234433)"
214580,P,presenza,nativa,2,1831,44.08494,10.24849,Aquilegia bertolonii Schott,"c(599953.929051121, 4882064.72234433)"
214581,P,presenza,nativa,2,1847,44.08494,10.24849,Aquilegia bertolonii Schott,"c(599953.929051121, 4882064.72234433)"
214582,P,presenza,nativa,2,1869,44.08494,10.24849,Aquilegia bertolonii Schott,"c(599953.929051121, 4882064.72234433)"
214583,P,presenza,nativa,2,0,44.08494,10.24849,Aquilegia bertolonii Schott,"c(599953.929051121, 4882064.72234433)"
214584,P,presenza,nativa,2,1869,44.08494,10.24849,Aquilegia bertolonii Schott,"c(599953.929051121, 4882064.72234433)"
214585,P,presenza,nativa,2,1871,44.08494,10.24849,Aquilegia bertolonii Schott,"c(599953.929051121, 4882064.72234433)"
214586,P,presenza,nativa,2,1867,44.08494,10.24849,Aquilegia bertolonii Schott,"c(599953.929051121, 4882064.72234433)"
214587,P,presenza,nativa,2,1869,44.08494,10.24849,Aquilegia bertolonii Schott,"c(599953.929051121, 4882064.72234433)"
214588,P,presenza,nativa,5,1961,44.13673064133552,10.19481897354126,Aquilegia bertolonii Schott,"c(595573.504024055, 4887753.39692267)"
214589,P,presenza,nativa,4,1979,44.146246915303635,10.16587257385254,Aquilegia bertolonii Schott,"c(593243.091964567, 4888777.15998742)"
214590,P,presenza,nativa,4,1980,44.146246915303635,10.16587257385254,Aquilegia bertolonii Schott,"c(593243.091964567, 4888777.15998742)"
214591,P,presenza,nativa,4,1970,44.12591903245074,10.18406867980957,Aquilegia bertolonii Schott,"c(594730.867251544, 4886540.10619938)"
214592,P,presenza,nativa,5,1964,44.117449,10.191086,Aquilegia bertolonii Schott,"c(595305.904674981, 4885607.43468792)"
214593,P,presenza,nativa,5,1961,44.117449,10.191086,Aquilegia bertolonii Schott,"c(595305.904674981, 4885607.43468792)"
214594,P,presenza,nativa,5,1934,44.133666,10.213535,Aquilegia bertolonii Schott,"c(597075.626197138, 4887434.91761065)"
214595,P,presenza,nativa,5,0,44.110457,10.117077,Aquilegia bertolonii Schott,"c(589394.518364104, 4884747.78064314)"
214596,P,presenza,nativa,5,1810,44.110457,10.117077,Aquilegia bertolonii Schott,"c(589394.518364104, 4884747.78064314)"
214597,P,presenza,nativa,5,0,44.10796,10.23318,Aquilegia bertolonii Schott,"c(598689.905936922, 4884603.09510249)"
214598,P,presenza,nativa,5,1811,44.10796,10.23318,Aquilegia bertolonii Schott,"c(598689.905936922, 4884603.09510249)"
214599,P,presenza,nativa,5,1841,44.10796,10.23318,Aquilegia bertolonii Schott,"c(598689.905936922, 4884603.09510249)"
214600,P,presenza,nativa,5,1843,44.10796,10.23318,Aquilegia bertolonii Schott,"c(598689.905936922, 4884603.09510249)"
214601,P,presenza,nativa,5,1857,44.10796,10.23318,Aquilegia bertolonii Schott,"c(598689.905936922, 4884603.09510249)"
214602,P,presenza,nativa,5,1857,44.10796,10.23318,Aquilegia bertolonii Schott,"c(598689.905936922, 4884603.09510249)"
214603,P,presenza,nativa,5,1863,44.10796,10.23318,Aquilegia bertolonii Schott,"c(598689.905936922, 4884603.09510249)"
214604,P,presenza,nativa,5,1876,44.10796,10.23318,Aquilegia bertolonii Schott,"c(598689.905936922, 4884603.09510249)"
214605,P,presenza,nativa,5,1881,44.10796,10.23318,Aquilegia bertolonii Schott,"c(598689.905936922, 4884603.09510249)"
214606,P,presenza,nativa,5,1881,44.10796,10.23318,Aquilegia bertolonii Schott,"c(598689.905936922, 4884603.09510249)"
214607,P,presenza,nativa,5,1887,44.10796,10.23318,Aquilegia bertolonii Schott,"c(598689.905936922, 4884603.09510249)"
214608,P,presenza,nativa,5,1908,44.10120815674251,10.233968496322632,Aquilegia bertolonii Schott,"c(598764.251127318, 4883854.1089836)"
214609,P,presenza,nativa,5,1908,44.11304108724398,10.222842693328856,Aquilegia bertolonii Schott,"c(597854.23454456, 4885155.1124689)"
214610,P,presenza,nativa,5,1908,44.11304108724398,10.222842693328856,Aquilegia bertolonii Schott,"c(597854.23454456, 4885155.1124689)"
214611,P,presenza,nativa,5,1867,44.089511,10.207269,Aquilegia bertolonii Schott,"c(596646.320992654, 4882523.21263857)"
214612,P,presenza,nativa,5,1875,44.104598040381106,10.21552562713623,Aquilegia bertolonii Schott,"c(597282.555258427, 4884208.66303905)"
214613,P,presenza,nativa,5,1888,44.104598040381106,10.21552562713623,Aquilegia bertolonii Schott,"c(597282.555258427, 4884208.66303905)"
214614,P,presenza,nativa,5,1991,44.06752,10.23024,Aquilegia bertolonii Schott,"c(598521.732470846, 4880107.88842705)"
214615,P,presenza,nativa,5,1993,44.065911007994536,10.225213766098022,Aquilegia bertolonii Schott,"c(598121.871031677, 4879923.17797628)"
214616,P,presenza,nativa,5,1998,44.065911007994536,10.225213766098022,Aquilegia bertolonii Schott,"c(598121.871031677, 4879923.17797628)"
214617,P,presenza,nativa,5,2011,44.06643522448447,10.224956274032593,Aquilegia bertolonii Schott,"c(598100.383652012, 4879981.09597702)"
214618,P,presenza,nativa,5,1977,44.06511696535212,10.23150622844696,Aquilegia bertolonii Schott,"c(598627.127329028, 4879842.49879622)"
214619,P,presenza,nativa,5,1951,44.05243,10.23415,Aquilegia bertolonii Schott,"c(598859.969599964, 4878436.52860808)"
214620,P,presenza,nativa,5,1992,44.04402,10.28414,Aquilegia bertolonii Schott,"c(602878.933992642, 4877563.63128795)"
214621,P,presenza,nativa,5,1992,44.03818259258448,10.2842116355896,Aquilegia bertolonii Schott,"c(602894.777174019, 4876915.36234059)"
214622,P,presenza,nativa,5,1993,44.04160693704118,10.28166890144348,Aquilegia bertolonii Schott,"c(602685.129328265, 4877292.53108183)"
214623,P,presenza,nativa,5,1857,44.035419,10.323253,Aquilegia bertolonii Schott,"c(606027.832952272, 4876657.89892265)"
214624,P,presenza,nativa,5,1863,44.035419,10.323253,Aquilegia bertolonii Schott,"c(606027.832952272, 4876657.89892265)"
214625,P,presenza,nativa,5,1871,44.035419,10.323253,Aquilegia bertolonii Schott,"c(606027.832952272, 4876657.89892265)"
214626,P,presenza,nativa,5,1893,44.035419,10.323253,Aquilegia bertolonii Schott,"c(606027.832952272, 4876657.89892265)"
214627,P,presenza,nativa,5,1862,44.035419,10.323253,Aquilegia bertolonii Schott,"c(606027.832952272, 4876657.89892265)"
214628,P,presenza,nativa,5,1877,44.035419,10.323253,Aquilegia bertolonii Schott,"c(606027.832952272, 4876657.89892265)"
214629,P,presenza,nativa,5,1809,44.035419,10.323253,Aquilegia bertolonii Schott,"c(606027.832952272, 4876657.89892265)"
214630,P,presenza,nativa,5,1934,44.035419,10.323253,Aquilegia bertolonii Schott,"c(606027.832952272, 4876657.89892265)"
214631,P,presenza,nativa,5,1934,44.077277,10.253992,Aquilegia bertolonii Schott,"c(600407.381943658, 4881220.2844463)"
214632,P,presenza,nativa,5,1893,43.996717,10.334312,Aquilegia bertolonii Schott,"c(606983.531808494, 4872373.58636427)"
214633,P,presenza,nativa,5,1893,43.996717,10.334312,Aquilegia bertolonii Schott,"c(606983.531808494, 4872373.58636427)"
214634,P,presenza,nativa,5,1991,43.99553139021325,10.336546897888184,Aquilegia bertolonii Schott,"c(607164.858528588, 4872244.8037081)"
214635,P,presenza,nativa,5,1893,43.99617972051404,10.336010456085203,Aquilegia bertolonii Schott,"c(607120.679602839, 4872316.11607185)"
214636,P,presenza,nativa,5,1893,43.99617972051404,10.336010456085203,Aquilegia bertolonii Schott,"c(607120.679602839, 4872316.11607185)"
214637,P,presenza,nativa,5,1893,43.99617972051404,10.336010456085203,Aquilegia bertolonii Schott,"c(607120.679602839, 4872316.11607185)"
214638,P,presenza,nativa,5,1893,43.9965501917913,10.334465503692629,Aquilegia bertolonii Schott,"c(606996.13942229, 4872355.25831377)"
214639,P,presenza,nativa,5,1893,43.9965501917913,10.334465503692629,Aquilegia bertolonii Schott,"c(606996.13942229, 4872355.25831377)"
214640,P,presenza,nativa,5,1934,43.984115,10.335777,Aquilegia bertolonii Schott,"c(607123.662763539, 4870975.79980954)"
214641,P,presenza,nativa,5,1855,43.984115,10.335777,Aquilegia bertolonii Schott,"c(607123.662763539, 4870975.79980954)"
214642,P,presenza,nativa,5,1884,43.9889,10.33995,Aquilegia bertolonii Schott,"c(607449.688514237, 4871512.6910677)"
214643,P,presenza,nativa,5,1893,43.9889,10.33995,Aquilegia bertolonii Schott,"c(607449.688514237, 4871512.6910677)"
