id,record_type,occurrence_type,esotic,accuracy,occurrence_year,lat_wgs84,lon_wgs84,taxon_name,geometry,AREA,PERIMETER,GEOMETRIA,COD_SIR,NAT2000,NOME,CODPREC,BIOPREC,NOMPREC,REE,CLAS,TIPO,ZONA,RBIOGEOSIC,DESIGN_ZSC,DECR_ZSC,NOTE,CODICE,MIN_COD,CODPROV,NOME2,AP_PP_,AP_PP_ID,AP_PN_,AP_PN_ID,AP_RNS_,AP_RNS_ID
"214517",P,presenza,nativa,"5","1881",44.1538834625066,10.7122707366943,Aquilegia lucensis E.Nardi,"c(636925.106887328, 4890389.99545924)",3598256.241197450086474,21422.952239221900527,A,"32",IT5130005,Libro Aperto - Cima Tauffi,"32",IT5130005,Libro Aperto - Cima Tauffi,SI,"6",ZSC,ZT,C,SI,D.M. 24-05-2016,,"0","0","0","0","0","0","0","0","0","0"
"214518",P,presenza,nativa,"5","1904",44.10392,10.84552,Aquilegia lucensis E.Nardi,"c(647705.261946878, 4885070.97435302)",4930184.322717441245914,26919.115058041399607,A,"33",IT5130006,M. Spigolino - M. Gennaio,"33",IT5130006,M. Spigolino - M. Gennaio,SI,"6",ZSC,ZT,C,SI,D.M. 24-05-2016,,"0","0","0","0","0","0","0","0","0","0"
"214522",P,presenza,nativa,"4","1839",44.111208,10.831661,Aquilegia lucensis E.Nardi,"c(646578.033838493, 4885855.68468371)",4930184.322717441245914,26919.115058041399607,A,"33",IT5130006,M. Spigolino - M. Gennaio,"33",IT5130006,M. Spigolino - M. Gennaio,SI,"6",ZSC,ZT,C,SI,D.M. 24-05-2016,,"0","0","0","0","0","0","0","0","0","0"
"214523",P,presenza,nativa,"5","1859",44.111208,10.831661,Aquilegia lucensis E.Nardi,"c(646578.033838493, 4885855.68468371)",4930184.322717441245914,26919.115058041399607,A,"33",IT5130006,M. Spigolino - M. Gennaio,"33",IT5130006,M. Spigolino - M. Gennaio,SI,"6",ZSC,ZT,C,SI,D.M. 24-05-2016,,"0","0","0","0","0","0","0","0","0","0"
"214524",P,presenza,nativa,"5","1886",44.111208,10.831661,Aquilegia lucensis E.Nardi,"c(646578.033838493, 4885855.68468371)",4930184.322717441245914,26919.115058041399607,A,"33",IT5130006,M. Spigolino - M. Gennaio,"33",IT5130006,M. Spigolino - M. Gennaio,SI,"6",ZSC,ZT,C,SI,D.M. 24-05-2016,,"0","0","0","0","0","0","0","0","0","0"
"214525",P,presenza,nativa,"5","1842",44.111208,10.831661,Aquilegia lucensis E.Nardi,"c(646578.033838493, 4885855.68468371)",4930184.322717441245914,26919.115058041399607,A,"33",IT5130006,M. Spigolino - M. Gennaio,"33",IT5130006,M. Spigolino - M. Gennaio,SI,"6",ZSC,ZT,C,SI,D.M. 24-05-2016,,"0","0","0","0","0","0","0","0","0","0"
"214526",P,presenza,nativa,"5","0",44.111208,10.831661,Aquilegia lucensis E.Nardi,"c(646578.033838493, 4885855.68468371)",4930184.322717441245914,26919.115058041399607,A,"33",IT5130006,M. Spigolino - M. Gennaio,"33",IT5130006,M. Spigolino - M. Gennaio,SI,"6",ZSC,ZT,C,SI,D.M. 24-05-2016,,"0","0","0","0","0","0","0","0","0","0"
"214527",P,presenza,nativa,"5","0",44.111208,10.831661,Aquilegia lucensis E.Nardi,"c(646578.033838493, 4885855.68468371)",4930184.322717441245914,26919.115058041399607,A,"33",IT5130006,M. Spigolino - M. Gennaio,"33",IT5130006,M. Spigolino - M. Gennaio,SI,"6",ZSC,ZT,C,SI,D.M. 24-05-2016,,"0","0","0","0","0","0","0","0","0","0"
"214529",P,presenza,nativa,"5","1861",44.111208,10.831661,Aquilegia lucensis E.Nardi,"c(646578.033838493, 4885855.68468371)",4930184.322717441245914,26919.115058041399607,A,"33",IT5130006,M. Spigolino - M. Gennaio,"33",IT5130006,M. Spigolino - M. Gennaio,SI,"6",ZSC,ZT,C,SI,D.M. 24-05-2016,,"0","0","0","0","0","0","0","0","0","0"
"214530",P,presenza,nativa,"5","1861",44.111208,10.831661,Aquilegia lucensis E.Nardi,"c(646578.033838493, 4885855.68468371)",4930184.322717441245914,26919.115058041399607,A,"33",IT5130006,M. Spigolino - M. Gennaio,"33",IT5130006,M. Spigolino - M. Gennaio,SI,"6",ZSC,ZT,C,SI,D.M. 24-05-2016,,"0","0","0","0","0","0","0","0","0","0"
"214531",P,presenza,nativa,"5","1861",44.111208,10.831661,Aquilegia lucensis E.Nardi,"c(646578.033838493, 4885855.68468371)",4930184.322717441245914,26919.115058041399607,A,"33",IT5130006,M. Spigolino - M. Gennaio,"33",IT5130006,M. Spigolino - M. Gennaio,SI,"6",ZSC,ZT,C,SI,D.M. 24-05-2016,,"0","0","0","0","0","0","0","0","0","0"
"214532",P,presenza,nativa,"5","1873",44.111208,10.831661,Aquilegia lucensis E.Nardi,"c(646578.033838493, 4885855.68468371)",4930184.322717441245914,26919.115058041399607,A,"33",IT5130006,M. Spigolino - M. Gennaio,"33",IT5130006,M. Spigolino - M. Gennaio,SI,"6",ZSC,ZT,C,SI,D.M. 24-05-2016,,"0","0","0","0","0","0","0","0","0","0"
"214533",P,presenza,nativa,"5","1876",44.111208,10.831661,Aquilegia lucensis E.Nardi,"c(646578.033838493, 4885855.68468371)",4930184.322717441245914,26919.115058041399607,A,"33",IT5130006,M. Spigolino - M. Gennaio,"33",IT5130006,M. Spigolino - M. Gennaio,SI,"6",ZSC,ZT,C,SI,D.M. 24-05-2016,,"0","0","0","0","0","0","0","0","0","0"
"214534",P,presenza,nativa,"5","1876",44.111208,10.831661,Aquilegia lucensis E.Nardi,"c(646578.033838493, 4885855.68468371)",4930184.322717441245914,26919.115058041399607,A,"33",IT5130006,M. Spigolino - M. Gennaio,"33",IT5130006,M. Spigolino - M. Gennaio,SI,"6",ZSC,ZT,C,SI,D.M. 24-05-2016,,"0","0","0","0","0","0","0","0","0","0"
"214535",P,presenza,nativa,"5","1880",44.111208,10.831661,Aquilegia lucensis E.Nardi,"c(646578.033838493, 4885855.68468371)",4930184.322717441245914,26919.115058041399607,A,"33",IT5130006,M. Spigolino - M. Gennaio,"33",IT5130006,M. Spigolino - M. Gennaio,SI,"6",ZSC,ZT,C,SI,D.M. 24-05-2016,,"0","0","0","0","0","0","0","0","0","0"
"214536",P,presenza,nativa,"5","1883",44.111208,10.831661,Aquilegia lucensis E.Nardi,"c(646578.033838493, 4885855.68468371)",4930184.322717441245914,26919.115058041399607,A,"33",IT5130006,M. Spigolino - M. Gennaio,"33",IT5130006,M. Spigolino - M. Gennaio,SI,"6",ZSC,ZT,C,SI,D.M. 24-05-2016,,"0","0","0","0","0","0","0","0","0","0"
"214537",P,presenza,nativa,"5","1883",44.111208,10.831661,Aquilegia lucensis E.Nardi,"c(646578.033838493, 4885855.68468371)",4930184.322717441245914,26919.115058041399607,A,"33",IT5130006,M. Spigolino - M. Gennaio,"33",IT5130006,M. Spigolino - M. Gennaio,SI,"6",ZSC,ZT,C,SI,D.M. 24-05-2016,,"0","0","0","0","0","0","0","0","0","0"
"214538",P,presenza,nativa,"5","1885",44.111208,10.831661,Aquilegia lucensis E.Nardi,"c(646578.033838493, 4885855.68468371)",4930184.322717441245914,26919.115058041399607,A,"33",IT5130006,M. Spigolino - M. Gennaio,"33",IT5130006,M. Spigolino - M. Gennaio,SI,"6",ZSC,ZT,C,SI,D.M. 24-05-2016,,"0","0","0","0","0","0","0","0","0","0"
"214539",P,presenza,nativa,"5","1886",44.111208,10.831661,Aquilegia lucensis E.Nardi,"c(646578.033838493, 4885855.68468371)",4930184.322717441245914,26919.115058041399607,A,"33",IT5130006,M. Spigolino - M. Gennaio,"33",IT5130006,M. Spigolino - M. Gennaio,SI,"6",ZSC,ZT,C,SI,D.M. 24-05-2016,,"0","0","0","0","0","0","0","0","0","0"
"214540",P,presenza,nativa,"5","1904",44.111208,10.831661,Aquilegia lucensis E.Nardi,"c(646578.033838493, 4885855.68468371)",4930184.322717441245914,26919.115058041399607,A,"33",IT5130006,M. Spigolino - M. Gennaio,"33",IT5130006,M. Spigolino - M. Gennaio,SI,"6",ZSC,ZT,C,SI,D.M. 24-05-2016,,"0","0","0","0","0","0","0","0","0","0"
"214541",P,presenza,nativa,"5","1965",44.111208,10.831661,Aquilegia lucensis E.Nardi,"c(646578.033838493, 4885855.68468371)",4930184.322717441245914,26919.115058041399607,A,"33",IT5130006,M. Spigolino - M. Gennaio,"33",IT5130006,M. Spigolino - M. Gennaio,SI,"6",ZSC,ZT,C,SI,D.M. 24-05-2016,,"0","0","0","0","0","0","0","0","0","0"
"214542",P,presenza,nativa,"5","1987",44.111208,10.831661,Aquilegia lucensis E.Nardi,"c(646578.033838493, 4885855.68468371)",4930184.322717441245914,26919.115058041399607,A,"33",IT5130006,M. Spigolino - M. Gennaio,"33",IT5130006,M. Spigolino - M. Gennaio,SI,"6",ZSC,ZT,C,SI,D.M. 24-05-2016,,"0","0","0","0","0","0","0","0","0","0"
"214543",P,presenza,nativa,"5","1907",44.111208,10.831661,Aquilegia lucensis E.Nardi,"c(646578.033838493, 4885855.68468371)",4930184.322717441245914,26919.115058041399607,A,"33",IT5130006,M. Spigolino - M. Gennaio,"33",IT5130006,M. Spigolino - M. Gennaio,SI,"6",ZSC,ZT,C,SI,D.M. 24-05-2016,,"0","0","0","0","0","0","0","0","0","0"
"345006",B,presenza,nativa,"4","2019",44.397033,9.995796,Aquilegia lucensis E.Nardi,"c(579302.83018988, 4916454.12406198)",19791575.587743204087019,34035.352207089497824,A,"2",IT5110002,Monte Orsaro,"2",IT5110002,M. Orsaro,SI,"6",ZSC,ZT,C,NO,,,"0","0","0","0","0","0","0","0","0","0"
"345006",B,presenza,nativa,"4","2019",44.397033,9.995796,Aquilegia lucensis E.Nardi,"c(579302.83018988, 4916454.12406198)",82337755.759049996733665,166439.342440000007628,A,"0","0",PARCO NAZIONALE DELL'APPENNINO TOSCO-EMILIANO - TOSCANA,"0","0","0","0","0","0",PT,"0","0","0","0",PN03,EUAP1158,"0","0","0","0","5","11","0","0"
"345007",B,presenza,nativa,"4","2019",44.29857,10.21587,Aquilegia lucensis E.Nardi,"c(596991.313091985, 4905754.0148968)",82337755.759049996733665,166439.342440000007628,A,"0","0",PARCO NAZIONALE DELL'APPENNINO TOSCO-EMILIANO - TOSCANA,"0","0","0","0","0","0",PT,"0","0","0","0",PN03,EUAP1158,"0","0","0","0","5","11","0","0"
"345008",B,presenza,nativa,"4","2019",44.280076,10.230396,Aquilegia lucensis E.Nardi,"c(598180.881052196, 4903717.08886974)",5234045.447412789799273,29623.212794452600065,A,"5",IT5110005,M. La Nuda - M. Tondo,"5",IT5110005,M. La Nuda - M. Tondo,SI,"6",ZSC,ZT,C,SI,D.M. 22-12-2016,,"0","0","0","0","0","0","0","0","0","0"
"345008",B,presenza,nativa,"4","2019",44.280076,10.230396,Aquilegia lucensis E.Nardi,"c(598180.881052196, 4903717.08886974)",82337755.759049996733665,166439.342440000007628,A,"0","0",PARCO NAZIONALE DELL'APPENNINO TOSCO-EMILIANO - TOSCANA,"0","0","0","0","0","0",PT,"0","0","0","0",PN03,EUAP1158,"0","0","0","0","5","11","0","0"
"408802",P,presenza,nativa,"4","1986",44.3551931182537,10.0857500931253,Aquilegia lucensis E.Nardi,"c(586528.178223198, 4911897.78549145)",171018462.378960013389587,274606.549210000026505,A,"0","0",PARCO NAZIONALE DELL'APPENNINO TOSCO-EMILIANO - EMILIA ROMAGNA,"0","0","0","0","0","0",PT,"0","0","0","0",PN03,EUAP1158,"0","0","0","0","4","10","0","0"
"408877",P,presenza,nativa,"4","1876",44.2354985874751,10.4141888215281,Aquilegia lucensis E.Nardi,"c(612932.224785667, 4899002.05740501)",171018462.378960013389587,274606.549210000026505,A,"0","0",PARCO NAZIONALE DELL'APPENNINO TOSCO-EMILIANO - EMILIA ROMAGNA,"0","0","0","0","0","0",PT,"0","0","0","0",PN03,EUAP1158,"0","0","0","0","4","10","0","0"
"448778",B,presenza,nativa,"4","2019",44.11492,10.59309,Aquilegia lucensis E.Nardi,"c(627478.318782719, 4885870.70338906)",7147339.580888950265944,50356.798686255802750,A,"13",IT5120005,M. Romecchio - M. Rondinaio - Poggione,"13",IT5120005,M. Romecchio - M. Rondinaio - Poggione,SI,"6",ZSC,ZT,M,SI,D.M. 24-05-2016,,"0","0","0","0","0","0","0","0","0","0"
"448800",B,presenza,nativa,"4","2019",44.11492,10.59309,Aquilegia lucensis E.Nardi,"c(627478.318782719, 4885870.70338906)",7147339.580888950265944,50356.798686255802750,A,"13",IT5120005,M. Romecchio - M. Rondinaio - Poggione,"13",IT5120005,M. Romecchio - M. Rondinaio - Poggione,SI,"6",ZSC,ZT,M,SI,D.M. 24-05-2016,,"0","0","0","0","0","0","0","0","0","0"
"448830",B,presenza,nativa,"4","2019",44.11492,10.59309,Aquilegia lucensis E.Nardi,"c(627478.318782719, 4885870.70338906)",7147339.580888950265944,50356.798686255802750,A,"13",IT5120005,M. Romecchio - M. Rondinaio - Poggione,"13",IT5120005,M. Romecchio - M. Rondinaio - Poggione,SI,"6",ZSC,ZT,M,SI,D.M. 24-05-2016,,"0","0","0","0","0","0","0","0","0","0"
"449226",B,presenza,nativa,"4","2019",44.154158,10.71211,Aquilegia lucensis E.Nardi,"c(636911.618215018, 4890420.22133387)",3598256.241197450086474,21422.952239221900527,A,"32",IT5130005,Libro Aperto - Cima Tauffi,"32",IT5130005,Libro Aperto - Cima Tauffi,SI,"6",ZSC,ZT,C,SI,D.M. 24-05-2016,,"0","0","0","0","0","0","0","0","0","0"
"487560",H,presenza,nativa,"4","2020",44.1028899651578,10.8457666077063,Aquilegia lucensis E.Nardi,"c(647727.565207586, 4884957.00926424)",4930184.322717441245914,26919.115058041399607,A,"33",IT5130006,M. Spigolino - M. Gennaio,"33",IT5130006,M. Spigolino - M. Gennaio,SI,"6",ZSC,ZT,C,SI,D.M. 24-05-2016,,"0","0","0","0","0","0","0","0","0","0"
"487946",H,presenza,nativa,"4","2020",44.1247723403481,10.6412235704205,Aquilegia lucensis E.Nardi,"c(631308.150160191, 4887040.71327395)",8283517.990131639875472,16225.149458068999593,A,"28",IT5130001,Alta valle del Sestaione,"28",IT5130001,Alta valle del Sestaione,SI,"6",ZSC,ZT,C,SI,D.M. 22-12-2016,,"0","0","0","0","0","0","0","0","0","0"
"625853",O,presenza,nativa,"4","2020",44.3955766127678,9.99932193853019,Aquilegia lucensis E.Nardi,"c(579585.602381225, 4916295.77525444)",19791575.587743204087019,34035.352207089497824,A,"2",IT5110002,Monte Orsaro,"2",IT5110002,M. Orsaro,SI,"6",ZSC,ZT,C,NO,,,"0","0","0","0","0","0","0","0","0","0"
"625853",O,presenza,nativa,"4","2020",44.3955766127678,9.99932193853019,Aquilegia lucensis E.Nardi,"c(579585.602381225, 4916295.77525444)",82337755.759049996733665,166439.342440000007628,A,"0","0",PARCO NAZIONALE DELL'APPENNINO TOSCO-EMILIANO - TOSCANA,"0","0","0","0","0","0",PT,"0","0","0","0",PN03,EUAP1158,"0","0","0","0","5","11","0","0"
"625854",O,presenza,nativa,"4","2020",44.1262300889113,10.6419432245949,Aquilegia lucensis E.Nardi,"c(631362.496066355, 4887203.77674217)",8283517.990131639875472,16225.149458068999593,A,"28",IT5130001,Alta valle del Sestaione,"28",IT5130001,Alta valle del Sestaione,SI,"6",ZSC,ZT,C,SI,D.M. 22-12-2016,,"0","0","0","0","0","0","0","0","0","0"
"625855",O,presenza,nativa,"4","2020",44.1028371843508,10.8457201139496,Aquilegia lucensis E.Nardi,"c(647723.975473729, 4884951.06335364)",4930184.322717441245914,26919.115058041399607,A,"33",IT5130006,M. Spigolino - M. Gennaio,"33",IT5130006,M. Spigolino - M. Gennaio,SI,"6",ZSC,ZT,C,SI,D.M. 24-05-2016,,"0","0","0","0","0","0","0","0","0","0"
"652352",B,presenza,nativa,"4","1891",44.154158,10.71211,Aquilegia lucensis E.Nardi,"c(636911.618215018, 4890420.22133387)",3598256.241197450086474,21422.952239221900527,A,"32",IT5130005,Libro Aperto - Cima Tauffi,"32",IT5130005,Libro Aperto - Cima Tauffi,SI,"6",ZSC,ZT,C,SI,D.M. 24-05-2016,,"0","0","0","0","0","0","0","0","0","0"
"652353",B,presenza,nativa,"4","1891",44.12136,10.63656,Aquilegia lucensis E.Nardi,"c(630942.571186929, 4886654.26636111)",8283517.990131639875472,16225.149458068999593,A,"28",IT5130001,Alta valle del Sestaione,"28",IT5130001,Alta valle del Sestaione,SI,"6",ZSC,ZT,C,SI,D.M. 22-12-2016,,"0","0","0","0","0","0","0","0","0","0"
"19362",B,presenza,nativa,"4","1908",43.996717,10.334312,Aquilegia bertolonii Schott,"c(606983.531808494, 4872373.58636427)",12488167.415956800803542,22451.740419737499906,A,"20",IT5120012,M. Croce - M. Matanna,"20",IT5120012,M. Croce - M. Matanna,SI,"6",ZSC,ZT,M,SI,D.M. 24-05-2016,,"0","0","0","0","0","0","0","0","0","0"
"19362",B,presenza,nativa,"4","1908",43.996717,10.334312,Aquilegia bertolonii Schott,"c(606983.531808494, 4872373.58636427)",0.000000000000000,0.000000000000000,A,"0","0",PARCO REGIONALE DELLE ALPI APUANE,"0","0","0","0","0","0",PT,"0","0","0","0",PR03,EUAP0229,"0",,"0","0","0","0","0","0"
"19374",O,presenza,nativa,"4","2012",44.08494,10.24849,Aquilegia bertolonii Schott,"c(599953.929051121, 4882064.72234433)",18655732.620453599840403,29091.577806336099457,A,"17",IT5120009,M. Sumbra,"17",IT5120009,M. Sumbra,SI,"6",ZSC,ZT,M,SI,D.M. 24-05-2016,,"0","0","0","0","0","0","0","0","0","0"
"19374",O,presenza,nativa,"4","2012",44.08494,10.24849,Aquilegia bertolonii Schott,"c(599953.929051121, 4882064.72234433)",0.000000000000000,0.000000000000000,A,"0","0",PARCO REGIONALE DELLE ALPI APUANE,"0","0","0","0","0","0",PT,"0","0","0","0",PR03,EUAP0229,"0",,"0","0","0","0","0","0"
"19375",B,presenza,nativa,"4",NA,44.052431,10.234284,Aquilegia bertolonii Schott,"c(598870.701888211, 4878436.80047501)",18500926.349429398775101,42471.902881369402166,A,"18",IT5120010,Valle del Serra - Monte Altissimo,"18",IT5120010,Valle del Serra - Monte Altissimo,SI,"6",ZSC,ZT,M,SI,D.M. 24-05-2016,,"0","0","0","0","0","0","0","0","0","0"
"19375",B,presenza,nativa,"4",NA,44.052431,10.234284,Aquilegia bertolonii Schott,"c(598870.701888211, 4878436.80047501)",0.000000000000000,0.000000000000000,A,"0","0",PARCO REGIONALE DELLE ALPI APUANE,"0","0","0","0","0","0",PT,"0","0","0","0",PR03,EUAP0229,"0",,"0","0","0","0","0","0"
"19376",B,presenza,nativa,"4",NA,44.078452,10.276824,Aquilegia bertolonii Schott,"c(602233.531277185, 4881378.88337968)",18655732.620453599840403,29091.577806336099457,A,"17",IT5120009,M. Sumbra,"17",IT5120009,M. Sumbra,SI,"6",ZSC,ZT,M,SI,D.M. 24-05-2016,,"0","0","0","0","0","0","0","0","0","0"
"19376",B,presenza,nativa,"4",NA,44.078452,10.276824,Aquilegia bertolonii Schott,"c(602233.531277185, 4881378.88337968)",0.000000000000000,0.000000000000000,A,"0","0",PARCO REGIONALE DELLE ALPI APUANE,"0","0","0","0","0","0",PT,"0","0","0","0",PR03,EUAP0229,"0",,"0","0","0","0","0","0"
"19377",B,presenza,nativa,"4",NA,44.035301,10.3231,Aquilegia bertolonii Schott,"c(606015.783910877, 4876644.59588688)",39646313.509663000702858,53341.927315355300379,A,"22",IT5120014,M. Corchia - Le Panie,"22",IT5120014,M. Corchia - Le Panie,SI,"6",ZSC,ZT,M,SI,D.M. 24-05-2016,,"0","0","0","0","0","0","0","0","0","0"
"19377",B,presenza,nativa,"4",NA,44.035301,10.3231,Aquilegia bertolonii Schott,"c(606015.783910877, 4876644.59588688)",0.000000000000000,0.000000000000000,A,"0","0",PARCO REGIONALE DELLE ALPI APUANE,"0","0","0","0","0","0",PT,"0","0","0","0",PR03,EUAP0229,"0",,"0","0","0","0","0","0"
"19378",B,presenza,nativa,"4",NA,44.042248,10.345669,Aquilegia bertolonii Schott,"c(607811.577745562, 4877445.4771232)",39646313.509663000702858,53341.927315355300379,A,"22",IT5120014,M. Corchia - Le Panie,"22",IT5120014,M. Corchia - Le Panie,SI,"6",ZSC,ZT,M,SI,D.M. 24-05-2016,,"0","0","0","0","0","0","0","0","0","0"
"19378",B,presenza,nativa,"4",NA,44.042248,10.345669,Aquilegia bertolonii Schott,"c(607811.577745562, 4877445.4771232)",0.000000000000000,0.000000000000000,A,"0","0",PARCO REGIONALE DELLE ALPI APUANE,"0","0","0","0","0","0",PT,"0","0","0","0",PR03,EUAP0229,"0",,"0","0","0","0","0","0"
"19379",B,presenza,nativa,"4",NA,44.133666,10.213535,Aquilegia bertolonii Schott,"c(597075.626197138, 4887434.91761065)",28317198.723990898579359,45326.151726757496363,A,"16",IT5120008,Valli glaciali di Orto di Donna e Solco di Equi,"16",IT5120008,Valli glaciali di Orto di Donna e Solco di Equi,SI,"6",ZSC,ZT,M,SI,D.M. 24-05-2016,,"0","0","0","0","0","0","0","0","0","0"
"19379",B,presenza,nativa,"4",NA,44.133666,10.213535,Aquilegia bertolonii Schott,"c(597075.626197138, 4887434.91761065)",0.000000000000000,0.000000000000000,A,"0","0",PARCO REGIONALE DELLE ALPI APUANE,"0","0","0","0","0","0",PT,"0","0","0","0",PR03,EUAP0229,"0",,"0","0","0","0","0","0"
"19380",B,presenza,nativa,"4",NA,44.035431,10.293588,Aquilegia bertolonii Schott,"c(603650.84046905, 4876621.49420429)",39646313.509663000702858,53341.927315355300379,A,"22",IT5120014,M. Corchia - Le Panie,"22",IT5120014,M. Corchia - Le Panie,SI,"6",ZSC,ZT,M,SI,D.M. 24-05-2016,,"0","0","0","0","0","0","0","0","0","0"
"19380",B,presenza,nativa,"4",NA,44.035431,10.293588,Aquilegia bertolonii Schott,"c(603650.84046905, 4876621.49420429)",0.000000000000000,0.000000000000000,A,"0","0",PARCO REGIONALE DELLE ALPI APUANE,"0","0","0","0","0","0",CV,"0","0","0","0",PR03,EUAP0229,"0",Bacino Monte Corchia,"0","0","0","0","0","0"
"19381",B,presenza,nativa,"4",NA,44.118923,10.213954,Aquilegia bertolonii Schott,"c(597133.303613531, 4885797.89140501)",28317198.723990898579359,45326.151726757496363,A,"16",IT5120008,Valli glaciali di Orto di Donna e Solco di Equi,"16",IT5120008,Valli glaciali di Orto di Donna e Solco di Equi,SI,"6",ZSC,ZT,M,SI,D.M. 24-05-2016,,"0","0","0","0","0","0","0","0","0","0"
"19381",B,presenza,nativa,"4",NA,44.118923,10.213954,Aquilegia bertolonii Schott,"c(597133.303613531, 4885797.89140501)",0.000000000000000,0.000000000000000,A,"0","0",PARCO REGIONALE DELLE ALPI APUANE,"0","0","0","0","0","0",PT,"0","0","0","0",PR03,EUAP0229,"0",,"0","0","0","0","0","0"
"19382",B,presenza,nativa,"4",NA,43.995033,10.337129,Aquilegia bertolonii Schott,"c(607212.429499076, 4872190.20465446)",12488167.415956800803542,22451.740419737499906,A,"20",IT5120012,M. Croce - M. Matanna,"20",IT5120012,M. Croce - M. Matanna,SI,"6",ZSC,ZT,M,SI,D.M. 24-05-2016,,"0","0","0","0","0","0","0","0","0","0"
"19382",B,presenza,nativa,"4",NA,43.995033,10.337129,Aquilegia bertolonii Schott,"c(607212.429499076, 4872190.20465446)",0.000000000000000,0.000000000000000,A,"0","0",PARCO REGIONALE DELLE ALPI APUANE,"0","0","0","0","0","0",PT,"0","0","0","0",PR03,EUAP0229,"0",,"0","0","0","0","0","0"
"19383",B,presenza,nativa,"4",NA,44.115441,10.158842,Aquilegia bertolonii Schott,"c(592728.998643025, 4885347.56769768)",12201026.841746900230646,30241.241668941398530,A,"6",IT5110006,Monte Sagro,"6",IT5110006,Monte Sagro,SI,"6",ZSC,ZT,M,SI,D.M. 24-05-2016,,"0","0","0","0","0","0","0","0","0","0"
"19383",B,presenza,nativa,"4",NA,44.115441,10.158842,Aquilegia bertolonii Schott,"c(592728.998643025, 4885347.56769768)",0.000000000000000,0.000000000000000,A,"0","0",PARCO REGIONALE DELLE ALPI APUANE,"0","0","0","0","0","0",PT,"0","0","0","0",PR03,EUAP0229,"0",,"0","0","0","0","0","0"
"19384",B,presenza,nativa,"4",NA,44.144383,10.207016,Aquilegia bertolonii Schott,"c(596536.676410043, 4888617.59706256)",28317198.723990898579359,45326.151726757496363,A,"16",IT5120008,Valli glaciali di Orto di Donna e Solco di Equi,"16",IT5120008,Valli glaciali di Orto di Donna e Solco di Equi,SI,"6",ZSC,ZT,M,SI,D.M. 24-05-2016,,"0","0","0","0","0","0","0","0","0","0"
